,TQQQ,TMF,UCO,YINN,GUSH,AGQ
09:30:05,40.43000030517578,13.289999961853027,180.08999633789062,3.890000104904175,191.0,32.60499954223633
09:30:10,40.439998626708984,13.289999961853027,180.0,3.899600028991699,191.99000549316406,32.60499954223633
09:30:15,40.4900016784668,13.3100004196167,180.10000610351562,3.9000000953674316,191.7552032470703,32.60499954223633
09:30:20,40.28099822998047,13.29800033569336,180.10000610351562,3.884999990463257,190.95010375976562,32.619998931884766
09:30:25,40.439998626708984,13.28499984741211,180.38999938964844,3.880000114440918,192.0,32.599998474121094
09:30:30,40.41999816894531,13.289999961853027,180.3699951171875,3.890000104904175,192.3000030517578,32.59170150756836
09:30:35,40.33000183105469,13.270000457763672,180.27999877929688,3.880000114440918,191.5500030517578,32.59170150756836
09:30:40,40.34120178222656,13.279999732971191,180.22000122070312,3.884999990463257,191.35000610351562,32.58000183105469
09:30:45,40.32500076293945,13.270000457763672,180.10000610351562,3.880000114440918,191.35800170898438,32.57870101928711
09:30:50,40.309898376464844,13.289799690246582,180.07510375976562,3.890000104904175,191.44000244140625,32.560001373291016
09:30:55,40.310001373291016,13.270000457763672,180.2288055419922,3.9000000953674316,191.22000122070312,32.560001373291016
09:31:00,40.31999969482422,13.260000228881836,180.2288055419922,3.9049999713897705,189.4499969482422,32.540000915527344
09:31:05,40.310001373291016,13.250100135803223,180.17999267578125,3.9202001094818115,190.16000366210938,32.502899169921875
09:31:10,40.38999938964844,13.239999771118164,180.15499877929688,3.9200000762939453,190.60009765625,32.459999084472656
09:31:15,40.34000015258789,13.229999542236328,179.97999572753906,3.9100000858306885,189.8300018310547,32.459999084472656
09:31:20,40.349998474121094,13.239999771118164,179.947998046875,3.9107000827789307,189.11000061035156,32.459999084472656
09:31:25,40.25080108642578,13.239999771118164,180.1999969482422,3.9049999713897705,190.9600067138672,32.56999969482422
09:31:30,40.27000045776367,13.255000114440918,179.9199981689453,3.9100000858306885,189.47999572753906,32.54999923706055
09:31:35,40.25,13.260199546813965,180.01080322265625,3.9149999618530273,189.22999572753906,32.560001373291016
09:31:40,40.27000045776367,13.259900093078613,180.17999267578125,3.9200000762939453,189.16000366210938,32.59000015258789
09:31:45,40.21500015258789,13.260000228881836,180.0800018310547,3.9149999618530273,188.71499633789062,32.584999084472656
09:31:50,40.24359893798828,13.260000228881836,180.19500732421875,3.9100000858306885,188.72000122070312,32.59000015258789
09:31:55,40.268798828125,13.260000228881836,180.08999633789062,3.9200000762939453,189.34500122070312,32.591400146484375
09:32:00,40.33000183105469,13.279999732971191,180.32449340820312,3.940000057220459,189.23500061035156,32.61000061035156
09:32:05,40.27000045776367,13.279899597167969,180.35450744628906,3.934999942779541,189.05999755859375,32.599998474121094
09:32:10,40.189701080322266,13.28499984741211,180.30999755859375,3.924999952316284,190.10499572753906,32.599998474121094
09:32:15,40.19499969482422,13.300000190734863,180.1199951171875,3.9200000762939453,189.1199951171875,32.5015983581543
09:32:20,40.189998626708984,13.300000190734863,180.1199951171875,3.9100000858306885,188.06500244140625,32.5
09:32:25,40.189998626708984,13.284299850463867,179.94000244140625,3.9049999713897705,189.07000732421875,32.52000045776367
09:32:30,40.239898681640625,13.289999961853027,180.0,3.9100000858306885,188.9058074951172,32.575199127197266
09:32:35,40.22990036010742,13.288900375366211,180.13999938964844,3.9000000953674316,189.89999389648438,32.575199127197266
09:32:40,40.220001220703125,13.300000190734863,180.17059326171875,3.890000104904175,189.80990600585938,32.56010055541992
09:32:45,40.130001068115234,13.305000305175781,180.0500030517578,3.884999990463257,189.36000061035156,32.560001373291016
09:32:50,40.064998626708984,13.300000190734863,180.0211944580078,3.880000114440918,189.5247039794922,32.58000183105469
09:32:55,40.05500030517578,13.305000305175781,180.1699981689453,3.890000104904175,189.44000244140625,32.560298919677734
09:33:00,40.04199981689453,13.3100004196167,180.0399932861328,3.889699935913086,189.47999572753906,32.560001373291016
09:33:05,39.91960144042969,13.3100004196167,179.99989318847656,3.880000114440918,189.47999572753906,32.54999923706055
09:33:10,39.959999084472656,13.319999694824219,179.7899932861328,3.8803999423980713,189.47999572753906,32.52000045776367
09:33:15,39.90999984741211,13.3100004196167,179.94000244140625,3.880000114440918,188.8800048828125,32.51499938964844
09:33:20,39.942298889160156,13.319999694824219,179.77999877929688,3.880000114440918,188.38999938964844,32.4900016784668
09:33:25,39.91999816894531,13.3100004196167,179.8300018310547,3.880000114440918,188.40199279785156,32.48849868774414
09:33:30,39.84000015258789,13.300000190734863,179.91990661621094,3.8701000213623047,187.9199981689453,32.439998626708984
09:33:35,39.834999084472656,13.300000190734863,179.87030029296875,3.880000114440918,187.48500061035156,32.489601135253906
09:33:40,39.88999938964844,13.300000190734863,179.78280639648438,3.880000114440918,188.19000244140625,32.4900016784668
09:33:45,39.869998931884766,13.289999961853027,179.84280395507812,3.880000114440918,188.5,32.478599548339844
09:33:50,39.95500183105469,13.289999961853027,179.60000610351562,3.890000104904175,188.2877960205078,32.45000076293945
09:33:55,39.91999816894531,13.289999961853027,179.50999450683594,3.9000000953674316,189.2899932861328,32.439998626708984
09:34:00,39.959999084472656,13.305000305175781,179.57449340820312,3.9000000953674316,187.6199951171875,32.45000076293945
09:34:05,39.931800842285156,13.300000190734863,179.68710327148438,3.9000000953674316,187.2324981689453,32.41999816894531
09:34:10,39.97999954223633,13.300000190734863,179.60000610351562,3.9000000953674316,187.2324981689453,32.41999816894531
09:34:15,39.97050094604492,13.300000190734863,179.60000610351562,3.9000000953674316,186.97000122070312,32.41379928588867
09:34:20,40.0,13.3100004196167,179.58999633789062,3.9100000858306885,186.88999938964844,32.41379928588867
09:34:25,39.999900817871094,13.300000190734863,179.77810668945312,3.9049999713897705,186.5399932861328,32.400001525878906
09:34:30,40.029998779296875,13.295299530029297,179.66839599609375,3.9100000858306885,186.3533935546875,32.40999984741211
09:34:35,40.0099983215332,13.289999961853027,179.7100067138672,3.9149999618530273,186.47999572753906,32.41999816894531
09:34:40,39.900001525878906,13.290800094604492,179.71499633789062,3.909600019454956,185.8800048828125,32.415000915527344
09:34:45,40.02000045776367,13.289999961853027,179.64630126953125,3.9100000858306885,186.50140380859375,32.4370002746582
09:34:50,40.040000915527344,13.3100004196167,179.69000244140625,3.9100000858306885,186.75,32.439998626708984
09:34:55,40.060001373291016,13.3149995803833,179.4499969482422,3.9200000762939453,186.89999389648438,32.40999984741211
09:35:00,40.070098876953125,13.327799797058105,179.35499572753906,3.919600009918213,186.3699951171875,32.400001525878906
09:35:05,40.1416015625,13.319999694824219,179.46499633789062,3.9200000762939453,185.42999267578125,32.40999984741211
09:35:10,40.06999969482422,13.319999694824219,179.39019775390625,3.9200000762939453,185.96359252929688,32.38999938964844
09:35:15,40.20000076293945,13.3100004196167,179.5050048828125,3.9149999618530273,185.63999938964844,32.4010009765625
09:35:20,40.16999816894531,13.329999923706055,179.72000122070312,3.918800115585327,185.5500030517578,32.41999816894531
09:35:25,40.130001068115234,13.329999923706055,179.83999633789062,3.9200000762939453,186.3000030517578,32.470001220703125
09:35:30,40.119998931884766,13.329999923706055,179.84759521484375,3.9149999618530273,185.8000030517578,32.43000030517578
09:35:35,40.16999816894531,13.329999923706055,179.57000732421875,3.9000000953674316,185.83999633789062,32.380001068115234
09:35:40,40.1349983215332,13.329999923706055,179.58889770507812,3.9049999713897705,185.92320251464844,32.380001068115234
09:35:45,40.189701080322266,13.319999694824219,179.5500946044922,3.9000000953674316,185.92320251464844,32.36000061035156
09:35:50,40.190101623535156,13.319999694824219,179.57000732421875,3.9000000953674316,185.91000366210938,32.380001068115234
09:35:55,40.21879959106445,13.329999923706055,179.64999389648438,3.884999990463257,185.32000732421875,32.374698638916016
09:36:00,40.22999954223633,13.329999923706055,179.82000732421875,3.8949999809265137,186.1199951171875,32.41999816894531
09:36:05,40.160400390625,13.319999694824219,179.74349975585938,3.9049999713897705,185.8300018310547,32.41999816894531
09:36:10,40.15879821777344,13.3100004196167,179.96290588378906,3.898400068283081,187.1199951171875,32.42060089111328
09:36:15,40.15999984741211,13.319999694824219,179.83999633789062,3.9000000953674316,186.62429809570312,32.38999938964844
09:36:20,40.13999938964844,13.319999694824219,179.47000122070312,3.899899959564209,185.90679931640625,32.349998474121094
09:36:25,40.08000183105469,13.319999694824219,179.40330505371094,3.890000104904175,185.22000122070312,32.34000015258789
09:36:30,40.09000015258789,13.300000190734863,179.39999389648438,3.890000104904175,185.5,32.31999969482422
09:36:35,40.029998779296875,13.300000190734863,179.4113006591797,3.8882999420166016,185.1999969482422,32.29999923706055
09:36:40,39.9900016784668,13.289999961853027,179.41000366210938,3.875,185.7812957763672,32.290000915527344
09:36:45,40.01959991455078,13.279999732971191,179.302001953125,3.8798999786376953,185.9167022705078,32.25
09:36:50,39.97999954223633,13.279999732971191,179.2100067138672,3.880000114440918,186.0800018310547,32.279998779296875
09:36:55,39.91999816894531,13.279999732971191,179.34500122070312,3.879499912261963,185.85049438476562,32.29999923706055
09:37:00,39.91120147705078,13.289999961853027,179.3000030517578,3.890000104904175,185.3112030029297,32.25230026245117
09:37:05,40.02000045776367,13.289999961853027,179.19500732421875,3.890000104904175,185.44520568847656,32.279998779296875
09:37:10,40.019901275634766,13.271400451660156,179.1999969482422,3.890000104904175,186.10000610351562,32.279998779296875
09:37:15,40.06999969482422,13.295000076293945,179.22999572753906,3.8856000900268555,186.10000610351562,32.279998779296875
09:37:20,40.040000915527344,13.289999961853027,179.19000244140625,3.880000114440918,186.33999633789062,32.279998779296875
09:37:25,39.96910095214844,13.289999961853027,179.16000366210938,3.880000114440918,186.3699951171875,32.27000045776367
09:37:30,39.936798095703125,13.28499984741211,179.19000244140625,3.8796000480651855,186.3699951171875,32.27000045776367
09:37:35,39.9900016784668,13.300000190734863,179.13400268554688,3.875,186.5749969482422,32.27000045776367
09:37:40,39.909698486328125,13.300000190734863,179.21499633789062,3.875,186.1488037109375,32.27000045776367
09:37:45,39.88869857788086,13.300000190734863,179.3170928955078,3.875,186.8800048828125,32.290000915527344
09:37:50,39.849998474121094,13.300000190734863,179.19000244140625,3.8773999214172363,187.13839721679688,32.290000915527344
09:37:55,39.81999969482422,13.300000190734863,179.2187957763672,3.865000009536743,187.58990478515625,32.290000915527344
