,TQQQ,TMF,UCO,YINN,GUSH,AGQ
09:33:35,36.46879959106445,13.859999656677246,153.5760955810547,3.9700000286102295,155.99000549316406,30.153900146484375
09:33:40,36.46009826660156,13.859999656677246,153.8300018310547,3.9749999046325684,155.80850219726562,30.11009979248047
09:33:45,36.375,13.880000114440918,153.8137969970703,3.9600000381469727,155.9949951171875,30.1200008392334
09:33:50,36.31010055541992,13.869999885559082,153.5500030517578,3.950000047683716,156.11659240722656,30.100000381469727
09:33:55,36.310001373291016,13.859999656677246,153.7050018310547,3.9700000286102295,156.86000061035156,30.110000610351562
09:34:00,36.22999954223633,13.859999656677246,153.9550018310547,3.9600000381469727,156.3820037841797,30.110000610351562
09:34:05,36.2400016784668,13.875,154.13619995117188,3.9500999450683594,156.63999938964844,30.110000610351562
09:34:10,36.27000045776367,13.880000114440918,154.16000366210938,3.9586000442504883,156.802001953125,30.100000381469727
09:34:15,36.16999816894531,13.880000114440918,154.0312042236328,3.959399938583374,157.1999969482422,30.158300399780273
09:34:20,36.060001373291016,13.879899978637695,154.21499633789062,3.9649999141693115,157.55409240722656,30.149999618530273
09:34:25,36.04970169067383,13.869999885559082,154.17039489746094,3.9600000381469727,157.22999572753906,30.149599075317383
09:34:30,36.0,13.880000114440918,154.1280059814453,3.9600000381469727,157.5850067138672,30.19860076904297
09:34:35,36.078800201416016,13.880000114440918,154.25,3.9800000190734863,157.96499633789062,30.18000030517578
09:34:40,36.060001373291016,13.878000259399414,154.19500732421875,3.9800000190734863,158.0800018310547,30.18280029296875
09:34:45,36.01279830932617,13.880000114440918,154.4600067138672,3.9749999046325684,157.30780029296875,30.189899444580078
09:34:50,36.0,13.880000114440918,154.2274932861328,3.9600000381469727,157.2100067138672,30.18000030517578
09:34:55,36.0,13.880000114440918,154.18670654296875,3.9649999141693115,157.139892578125,30.219999313354492
09:35:00,36.060001373291016,13.869999885559082,154.4033966064453,3.9800000190734863,157.13999938964844,30.25
09:35:05,36.026798248291016,13.880000114440918,154.2615966796875,3.9800000190734863,157.24989318847656,30.209999084472656
09:35:10,36.04999923706055,13.859999656677246,154.38499450683594,3.9800000190734863,156.77000427246094,30.15999984741211
09:35:15,36.0,13.869999885559082,154.36500549316406,3.9549999237060547,157.02589416503906,30.165000915527344
09:35:20,35.976200103759766,13.869999885559082,154.2700958251953,3.950000047683716,157.7899932861328,30.190000534057617
09:35:25,35.98500061035156,13.845000267028809,154.57000732421875,3.9600000381469727,158.01339721679688,30.15999984741211
09:35:30,36.02000045776367,13.84000015258789,154.57000732421875,3.950000047683716,157.82989501953125,30.1200008392334
09:35:35,35.93000030517578,13.850000381469727,154.4886016845703,3.949899911880493,157.5,30.1200008392334
09:35:40,35.918800354003906,13.84000015258789,154.4199981689453,3.944999933242798,157.3199005126953,30.1200008392334
09:35:45,35.93000030517578,13.829999923706055,154.4199981689453,3.940000057220459,156.8000030517578,30.139999389648438
09:35:50,35.95119857788086,13.839900016784668,154.36500549316406,3.944999933242798,156.75990295410156,30.1697998046875
09:35:55,36.029998779296875,13.820099830627441,154.37620544433594,3.950000047683716,156.27000427246094,30.149999618530273
09:36:00,35.92879867553711,13.824999809265137,154.3867950439453,3.944999933242798,156.47000122070312,30.20039939880371
09:36:05,35.88999938964844,13.824999809265137,154.60000610351562,3.950000047683716,157.59869384765625,30.190000534057617
09:36:10,35.849998474121094,13.829999923706055,154.60000610351562,3.940000057220459,157.11000061035156,30.189300537109375
09:36:15,35.81999969482422,13.828300476074219,154.5,3.930799961090088,156.99000549316406,30.219100952148438
09:36:20,35.83000183105469,13.829700469970703,154.5,3.930000066757202,157.0802001953125,30.219999313354492
09:36:25,35.81230163574219,13.8100004196167,154.5,3.930000066757202,157.26080322265625,30.24880027770996
09:36:30,35.76919937133789,13.819999694824219,154.89999389648438,3.9200000762939453,157.5,30.239999771118164
09:36:35,35.76940155029297,13.829899787902832,154.69000244140625,3.9200000762939453,157.5,30.229999542236328
09:36:40,35.75,13.8149995803833,154.72999572753906,3.910399913787842,157.5760040283203,30.230100631713867
09:36:45,35.77000045776367,13.819999694824219,154.6750030517578,3.910399913787842,157.72000122070312,30.199899673461914
09:36:50,35.724998474121094,13.819999694824219,154.5998992919922,3.9100000858306885,157.66220092773438,30.205299377441406
09:36:55,35.72869873046875,13.8100004196167,154.539306640625,3.9100000858306885,157.1999969482422,30.205299377441406
09:37:00,35.709999084472656,13.8100004196167,154.61000061035156,3.9100000858306885,157.3249969482422,30.1560001373291
09:37:05,35.70000076293945,13.789999961853027,154.4918975830078,3.9100000858306885,158.14999389648438,30.1299991607666
09:37:10,35.66999816894531,13.813199996948242,154.625,3.9100000858306885,158.4499969482422,30.136899948120117
09:37:15,35.665000915527344,13.819999694824219,154.625,3.9100000858306885,158.4499969482422,30.149999618530273
09:37:20,35.651100158691406,13.829999923706055,154.4600067138672,3.9100000858306885,158.4499969482422,30.149499893188477
09:37:25,35.58000183105469,13.829999923706055,154.60000610351562,3.9200000762939453,158.58999633789062,30.15999984741211
09:37:30,35.630001068115234,13.820099830627441,154.69000244140625,3.924999952316284,159.110107421875,30.150100708007812
09:37:35,35.619998931884766,13.819999694824219,154.58999633789062,3.9200000762939453,159.44000244140625,30.149999618530273
09:37:40,35.65999984741211,13.8100004196167,154.6999969482422,3.9200000762939453,159.23500061035156,30.139999389648438
09:37:45,35.630001068115234,13.8100004196167,154.6300048828125,3.9200000762939453,159.7299041748047,30.139999389648438
09:37:50,35.61880111694336,13.813199996948242,154.65589904785156,3.9100000858306885,159.625,30.139699935913086
09:37:55,35.6349983215332,13.8100004196167,154.65589904785156,3.9100000858306885,159.625,30.1200008392334
09:38:00,35.6150016784668,13.789999961853027,154.65589904785156,3.890000104904175,159.88999938964844,30.110000610351562
09:38:05,35.54499816894531,13.7878999710083,154.5800018310547,3.890000104904175,159.72500610351562,30.079999923706055
09:38:10,35.540000915527344,13.78499984741211,154.5,3.8854000568389893,159.5500030517578,30.163000106811523
09:38:15,35.529998779296875,13.779999732971191,154.5,3.890000104904175,159.35440063476562,30.139999389648438
09:38:20,35.52000045776367,13.770000457763672,154.5449981689453,3.890000104904175,159.7899932861328,30.139999389648438
09:38:25,35.459999084472656,13.774999618530273,154.5,3.890000104904175,159.86000061035156,30.129899978637695
09:38:30,35.41999816894531,13.78339958190918,154.42970275878906,3.884999990463257,160.03280639648438,30.1200008392334
09:38:35,35.45000076293945,13.760100364685059,154.51910400390625,3.884999990463257,159.80999755859375,30.094499588012695
09:38:40,35.5,13.765000343322754,154.10440063476562,3.880000114440918,159.21499633789062,30.045000076293945
09:38:45,35.50120162963867,13.76990032196045,154.0,3.869999885559082,158.88330078125,30.010000228881836
09:38:50,35.5099983215332,13.75,153.97000122070312,3.869999885559082,158.97000122070312,30.030000686645508
09:38:55,35.589599609375,13.75,153.8699951171875,3.869999885559082,159.33999633789062,30.012699127197266
09:39:00,35.70880126953125,13.760000228881836,153.96499633789062,3.880000114440918,159.4600067138672,30.020000457763672
09:39:05,35.7599983215332,13.760000228881836,153.99000549316406,3.875,159.1300048828125,30.0
09:39:10,35.814998626708984,13.760000228881836,153.89999389648438,3.865000009536743,158.75999450683594,30.030000686645508
09:39:15,35.779998779296875,13.770000457763672,153.8000030517578,3.869999885559082,158.75999450683594,30.03499984741211
09:39:20,35.744998931884766,13.770000457763672,153.9499969482422,3.8701999187469482,158.3300018310547,30.03499984741211
09:39:25,35.7400016784668,13.768600463867188,153.7154998779297,3.8550000190734863,158.35000610351562,30.024999618530273
09:39:30,35.72829818725586,13.770099639892578,153.86000061035156,3.859999895095825,158.3800048828125,30.014999389648438
09:39:35,35.81999969482422,13.765000343322754,153.80189514160156,3.869999885559082,158.25999450683594,30.01959991455078
09:39:40,35.904998779296875,13.760000228881836,153.91000366210938,3.880000114440918,158.36500549316406,30.020000457763672
09:39:45,35.95000076293945,13.760000228881836,153.8773956298828,3.880000114440918,158.6750030517578,30.010000228881836
09:39:50,35.935001373291016,13.759599685668945,153.86000061035156,3.890000104904175,158.49000549316406,29.99679946899414
09:39:55,35.92499923706055,13.757599830627441,153.6999969482422,3.9000000953674316,158.3800048828125,29.999000549316406
09:40:00,35.959999084472656,13.739999771118164,153.63839721679688,3.9100000858306885,158.27000427246094,29.969999313354492
09:40:05,35.83000183105469,13.75,153.57000732421875,3.899199962615967,157.27000427246094,29.959999084472656
09:40:10,35.80009841918945,13.744999885559082,153.4788055419922,3.9000000953674316,157.22999572753906,29.940000534057617
09:40:15,35.8650016784668,13.739999771118164,153.38999938964844,3.9100000858306885,157.44000244140625,29.959199905395508
09:40:20,35.80009841918945,13.739999771118164,153.30499267578125,3.9100000858306885,157.97000122070312,29.959999084472656
09:40:25,35.77000045776367,13.739999771118164,153.30499267578125,3.9000000953674316,157.02000427246094,29.940000534057617
09:40:30,35.779998779296875,13.74530029296875,153.25999450683594,3.9000000953674316,156.6699981689453,29.90999984741211
09:40:35,35.814998626708984,13.739999771118164,153.25,3.9100000858306885,156.51499938964844,29.8799991607666
09:40:40,35.689998626708984,13.739999771118164,153.24000549316406,3.908600091934204,156.13999938964844,29.920000076293945
09:40:45,35.59000015258789,13.758399963378906,152.97000122070312,3.9100000858306885,156.19000244140625,29.910400390625
09:40:50,35.64500045776367,13.760000228881836,153.17999267578125,3.9100000858306885,156.11000061035156,29.90999984741211
09:40:55,35.599998474121094,13.770000457763672,152.80999755859375,3.9000000953674316,155.9174041748047,29.93000030517578
09:41:00,35.61970138549805,13.770000457763672,153.0,3.890000104904175,156.0749969482422,29.950000762939453
09:41:05,35.72999954223633,13.779999732971191,152.9600067138672,3.9000000953674316,156.0,29.940000534057617
09:41:10,35.78499984741211,13.770000457763672,152.9398956298828,3.9100000858306885,155.8800048828125,29.940000534057617
09:41:15,35.859500885009766,13.774999618530273,152.80599975585938,3.9103000164031982,156.25999450683594,29.959999084472656
09:41:20,35.904998779296875,13.770000457763672,152.8094024658203,3.9200000762939453,156.25999450683594,29.940200805664062
09:41:25,35.849998474121094,13.760000228881836,152.8000030517578,3.9100000858306885,155.7449951171875,29.979999542236328
09:41:30,35.84000015258789,13.779999732971191,152.8000030517578,3.9100000858306885,155.8300018310547,30.030000686645508
09:41:35,35.86000061035156,13.779899597167969,152.77499389648438,3.9149999618530273,155.7050018310547,30.0
09:41:40,35.93989944458008,13.774999618530273,152.7899932861328,3.9200000762939453,155.53909301757812,29.989999771118164
09:41:45,35.96009826660156,13.774999618530273,152.83079528808594,3.930000066757202,155.25999450683594,29.978700637817383
09:41:50,35.9900016784668,13.770000457763672,152.77000427246094,3.930000066757202,155.5771942138672,29.950000762939453
09:41:55,36.11000061035156,13.758600234985352,152.9199981689453,3.9407999515533447,156.11000061035156,29.90999984741211
09:42:00,36.18000030517578,13.755000114440918,152.9199981689453,3.950000047683716,156.3800048828125,29.940000534057617
09:42:05,36.26499938964844,13.755000114440918,153.20010375976562,3.9600000381469727,157.0800018310547,29.989999771118164
09:42:10,36.189998626708984,13.760000228881836,153.30999755859375,3.9600000381469727,157.64999389648438,29.979999542236328
09:42:15,36.22999954223633,13.770000457763672,153.1649932861328,3.9600000381469727,157.3188018798828,29.950000762939453
09:42:20,36.195899963378906,13.770000457763672,153.1649932861328,3.9700000286102295,157.5,29.979999542236328
09:42:25,36.220001220703125,13.760100364685059,153.18850708007812,3.9700000286102295,157.80999755859375,30.0
09:42:30,36.27000045776367,13.75,153.18850708007812,3.9700000286102295,157.74009704589844,30.010099411010742
09:42:35,36.41999816894531,13.760000228881836,153.3052978515625,3.9800000190734863,157.16000366210938,30.0
09:42:40,36.5005989074707,13.755000114440918,153.3052978515625,3.984999895095825,156.94000244140625,30.049400329589844
09:42:45,36.59000015258789,13.759499549865723,153.09500122070312,3.9800000190734863,156.85000610351562,30.020099639892578
09:42:50,36.59000015258789,13.759499549865723,153.09500122070312,3.9800000190734863,156.85000610351562,30.047700881958008
09:42:55,36.58000183105469,13.760000228881836,153.09500122070312,4.0,156.85000610351562,30.0585994720459
09:43:00,36.665000915527344,13.765000343322754,152.99000549316406,4.010000228881836,156.0800018310547,30.110000610351562
09:43:05,36.74879837036133,13.765700340270996,152.89630126953125,4.010000228881836,155.83999633789062,30.11370086669922
09:43:10,36.762298583984375,13.76990032196045,152.9550018310547,4.010000228881836,155.92999267578125,30.079999923706055
09:43:15,36.819400787353516,13.744999885559082,152.92999267578125,4.010000228881836,155.9600067138672,30.03499984741211
09:43:20,36.72880172729492,13.739999771118164,152.92999267578125,4.005000114440918,156.8300018310547,30.05500030517578
09:43:25,36.77000045776367,13.739999771118164,153.03500366210938,4.010000228881836,156.5200958251953,30.05500030517578
09:43:30,36.78499984741211,13.725000381469727,153.03500366210938,4.008200168609619,156.66000366210938,30.06999969482422
09:43:35,36.81999969482422,13.7298002243042,153.10000610351562,4.000100135803223,156.8376007080078,30.079999923706055
09:43:40,36.828800201416016,13.72599983215332,153.12109375,4.005000114440918,156.7899932861328,30.070100784301758
09:43:45,36.8849983215332,13.7298002243042,153.10000610351562,4.0,157.36000061035156,30.1200008392334
09:43:50,36.95989990234375,13.729599952697754,153.26800537109375,4.010000228881836,157.3300018310547,30.1200008392334
09:43:55,37.01499938964844,13.72700023651123,153.2093963623047,4.000999927520752,157.64999389648438,30.110000610351562
09:44:00,36.959999084472656,13.729999542236328,153.2899932861328,4.0,157.6199951171875,30.079999923706055
09:44:05,36.850101470947266,13.729999542236328,153.05999755859375,4.0,157.64999389648438,30.079999923706055
09:44:10,36.82500076293945,13.734999656677246,152.96499633789062,4.0,157.99000549316406,30.07830047607422
09:44:15,36.900001525878906,13.739999771118164,152.98800659179688,3.994999885559082,157.83999633789062,30.079999923706055
09:44:20,36.92499923706055,13.729999542236328,153.08999633789062,4.0,158.33799743652344,30.110000610351562
09:44:25,36.92100143432617,13.720100402832031,153.0500030517578,3.9999001026153564,158.2126007080078,30.110000610351562
09:44:30,36.939998626708984,13.720100402832031,153.00999450683594,4.010000228881836,157.64999389648438,30.090099334716797
09:44:35,36.92499923706055,13.739899635314941,152.83670043945312,4.0,157.27999877929688,30.119300842285156
09:44:40,36.974998474121094,13.73900032043457,153.00999450683594,4.0005998611450195,157.0500030517578,30.110000610351562
09:44:45,36.959999084472656,13.75,153.02630615234375,4.009799957275391,157.0500030517578,30.100000381469727
09:44:50,36.979801177978516,13.755000114440918,152.9499969482422,4.010000228881836,157.09500122070312,30.100000381469727
09:44:55,36.90999984741211,13.759900093078613,153.00999450683594,4.008800029754639,156.82000732421875,30.13010025024414
09:45:00,36.86000061035156,13.760000228881836,153.08799743652344,4.010000228881836,156.86990356445312,30.111499786376953
09:45:05,36.71120071411133,13.760000228881836,153.13259887695312,4.007299900054932,156.70120239257812,30.100099563598633
09:45:10,36.6593017578125,13.760000228881836,153.13259887695312,4.0,156.6699981689453,30.094499588012695
09:45:15,36.709999084472656,13.760000228881836,153.10000610351562,4.0,156.32000732421875,30.09939956665039
09:45:20,36.570098876953125,13.772299766540527,153.10000610351562,4.0,156.5399932861328,30.100000381469727
09:45:25,36.59000015258789,13.779999732971191,152.96499633789062,3.990000009536743,156.3249969482422,30.100000381469727
09:45:30,36.61000061035156,13.779999732971191,153.08999633789062,4.0,156.50999450683594,30.110000610351562
09:45:35,36.709999084472656,13.779899597167969,152.9199981689453,4.000699996948242,156.44000244140625,30.08930015563965
09:45:40,36.68989944458008,13.779000282287598,152.75999450683594,4.010000228881836,156.44000244140625,30.09000015258789
09:45:45,36.57500076293945,13.779800415039062,152.97999572753906,3.991300106048584,156.3300018310547,30.099899291992188
09:45:50,36.619598388671875,13.779999732971191,152.9600067138672,4.0,155.75,30.099899291992188
09:45:55,36.45009994506836,13.779999732971191,152.92999267578125,3.990000009536743,155.75,30.049999237060547
09:46:00,36.540000915527344,13.779999732971191,152.75999450683594,3.990000009536743,155.52499389648438,30.020000457763672
09:46:05,36.560001373291016,13.779999732971191,153.19000244140625,3.990000009536743,155.66000366210938,30.019399642944336
09:46:10,36.595001220703125,13.775699615478516,152.99000549316406,3.990000009536743,155.4499969482422,30.0
09:46:15,36.5984001159668,13.76990032196045,152.99000549316406,4.0,155.61000061035156,30.0
09:46:20,36.60499954223633,13.772500038146973,153.0399932861328,3.990000009536743,155.35000610351562,30.008100509643555
09:46:25,36.65999984741211,13.770000457763672,153.10000610351562,4.0,155.6114959716797,30.008100509643555
09:46:30,36.650001525878906,13.76930046081543,153.13059997558594,4.005000114440918,155.52000427246094,29.990299224853516
09:46:35,36.739898681640625,13.760000228881836,153.24000549316406,4.005000114440918,155.52000427246094,29.989999771118164
09:46:40,36.665000915527344,13.757800102233887,153.389892578125,4.0,155.60000610351562,29.989999771118164
09:46:45,36.63999938964844,13.757800102233887,153.49000549316406,4.0,155.52499389648438,29.989599227905273
09:46:50,36.720001220703125,13.755000114440918,153.49000549316406,4.0,155.4499969482422,29.943300247192383
09:46:55,36.71009826660156,13.755499839782715,153.5,4.010000228881836,155.4499969482422,29.93000030517578
09:47:00,36.689998626708984,13.75,153.3800048828125,4.010000228881836,155.61729431152344,29.953699111938477
09:47:05,36.7599983215332,13.75,153.3249969482422,4.010000228881836,155.3699951171875,29.900100708007812
09:47:10,36.71879959106445,13.755000114440918,153.17999267578125,4.019999980926514,155.64999389648438,29.90999984741211
09:47:15,36.78499984741211,13.739999771118164,153.17999267578125,4.014999866485596,156.00999450683594,29.900100708007812
09:47:20,36.7599983215332,13.75,153.3699951171875,4.014999866485596,155.9199981689453,29.92650032043457
09:47:25,36.66999816894531,13.739999771118164,153.3699951171875,4.0,156.42999267578125,29.93000030517578
09:47:30,36.61040115356445,13.739999771118164,153.3699951171875,3.999000072479248,156.42999267578125,29.93000030517578
09:47:35,36.595001220703125,13.739999771118164,153.36500549316406,4.009900093078613,156.3061981201172,29.969999313354492
09:47:40,36.559898376464844,13.739500045776367,153.47799682617188,3.990000009536743,156.3061981201172,29.950000762939453
09:47:45,36.630001068115234,13.732999801635742,153.1999969482422,3.9999001026153564,155.27000427246094,29.899999618530273
09:47:50,36.66569900512695,13.729999542236328,153.1999969482422,4.008999824523926,155.66000366210938,29.899999618530273
09:47:55,36.66999816894531,13.719099998474121,153.4499969482422,4.001100063323975,155.66000366210938,29.9419002532959
09:48:00,36.65999984741211,13.712300300598145,153.4499969482422,4.001100063323975,155.66000366210938,29.958200454711914
09:48:05,36.72999954223633,13.712300300598145,153.4499969482422,4.010000228881836,155.8699951171875,29.959999084472656
09:48:10,36.72140121459961,13.718400001525879,153.4499969482422,4.010000228881836,155.8699951171875,29.92180061340332
09:48:15,36.76499938964844,13.719099998474121,153.2949981689453,4.010000228881836,156.11000061035156,29.940000534057617
09:48:20,36.910099029541016,13.699999809265137,153.32000732421875,4.019999980926514,156.11000061035156,29.95050048828125
09:48:25,36.970001220703125,13.709400177001953,153.30889892578125,4.028600215911865,155.7100067138672,29.95050048828125
09:48:30,36.95009994506836,13.710000038146973,153.2584991455078,4.028600215911865,155.74000549316406,29.93079948425293
09:48:35,37.12860107421875,13.720000267028809,153.2584991455078,4.0208001136779785,155.8800048828125,29.979999542236328
09:48:40,37.10499954223633,13.720399856567383,153.42999267578125,4.038000106811523,155.80999755859375,29.989999771118164
09:48:45,37.03010177612305,13.729999542236328,153.27000427246094,4.03000020980835,155.70010375976562,29.99020004272461
09:48:50,36.97650146484375,13.722000122070312,153.27000427246094,4.039999961853027,155.70010375976562,29.989999771118164
09:48:55,36.869998931884766,13.734299659729004,153.44000244140625,4.039999961853027,156.08999633789062,29.989999771118164
09:49:00,36.88999938964844,13.736499786376953,153.44000244140625,4.039700031280518,155.9342041015625,30.010000228881836
09:49:05,36.849998474121094,13.75,153.28500366210938,4.034999847412109,155.38999938964844,30.01180076599121
09:49:10,36.87990188598633,13.75,153.4029998779297,4.03000020980835,155.52999877929688,30.040000915527344
09:49:15,36.78499984741211,13.75,153.6199951171875,4.03000020980835,155.75999450683594,30.06999969482422
09:49:20,36.71500015258789,13.75,153.41000366210938,4.020500183105469,155.8699951171875,30.020099639892578
09:49:25,36.7400016784668,13.75,153.55999755859375,4.03000020980835,156.0,30.030000686645508
09:49:30,36.689998626708984,13.742300033569336,153.6699981689453,4.019999980926514,156.2949981689453,30.06999969482422
09:49:35,36.640098571777344,13.739999771118164,153.595703125,4.014999866485596,156.11500549316406,30.059999465942383
09:49:40,36.630001068115234,13.729999542236328,153.39999389648438,4.025000095367432,156.07000732421875,30.059999465942383
09:49:45,36.59000015258789,13.720999717712402,153.47999572753906,4.03000020980835,156.04559326171875,30.030099868774414
09:49:50,36.54999923706055,13.710000038146973,153.5449981689453,4.03000020980835,156.41000366210938,30.05900001525879
09:49:55,36.47010040283203,13.710000038146973,153.36000061035156,4.019999980926514,156.6199951171875,30.05900001525879
09:50:00,36.5,13.710000038146973,153.60000610351562,4.019999980926514,156.94000244140625,30.03890037536621
09:50:05,36.33000183105469,13.710000038146973,153.57000732421875,4.010000228881836,156.6300048828125,29.979999542236328
09:50:10,36.30009841918945,13.710000038146973,153.47999572753906,4.01039981842041,156.55999755859375,29.979999542236328
09:50:15,36.39030075073242,13.719900131225586,153.5500030517578,4.019999980926514,156.75999450683594,30.02519989013672
09:50:20,36.415000915527344,13.710000038146973,153.91000366210938,4.014999866485596,157.35000610351562,30.0
09:50:25,36.5,13.699999809265137,153.91000366210938,4.0,157.08529663085938,30.0
09:50:30,36.619998931884766,13.699999809265137,153.98219299316406,4.019999980926514,157.2368927001953,30.010000228881836
09:50:35,36.59989929199219,13.699999809265137,153.98219299316406,4.019999980926514,157.42999267578125,30.010000228881836
09:50:40,36.56999969482422,13.700400352478027,153.83999633789062,4.019999980926514,157.47000122070312,30.020000457763672
09:50:45,36.5098991394043,13.700400352478027,153.83999633789062,4.03000020980835,157.1999969482422,30.020000457763672
09:50:50,36.43000030517578,13.699999809265137,153.83999633789062,4.010000228881836,156.91000366210938,30.020000457763672
09:50:55,36.34000015258789,13.699999809265137,153.8939971923828,4.0,156.97999572753906,30.020000457763672
09:51:00,36.34000015258789,13.720000267028809,153.93490600585938,4.009500026702881,157.10000610351562,30.030000686645508
09:51:05,36.349998474121094,13.720000267028809,153.93490600585938,4.010000228881836,157.30999755859375,30.049999237060547
09:51:10,36.400001525878906,13.720000267028809,153.8000030517578,4.010000228881836,157.22500610351562,30.04990005493164
09:51:15,36.488800048828125,13.725000381469727,153.8800048828125,4.010000228881836,157.39990234375,30.020000457763672
09:51:20,36.45000076293945,13.720000267028809,153.91000366210938,4.0,157.3699951171875,29.9950008392334
09:51:25,36.38999938964844,13.723099708557129,153.91000366210938,4.005000114440918,157.43499755859375,30.010000228881836
09:51:30,36.45500183105469,13.726799964904785,154.0113067626953,4.005000114440918,157.39999389648438,30.010299682617188
09:51:35,36.5099983215332,13.725000381469727,154.0113067626953,4.005000114440918,157.6999053955078,30.024999618530273
09:51:40,36.57870101928711,13.699999809265137,153.99000549316406,4.010000228881836,157.72000122070312,30.049999237060547
09:51:45,36.529998779296875,13.710000038146973,154.0,4.005000114440918,157.81500244140625,30.059799194335938
09:51:50,36.60639953613281,13.699999809265137,153.92889404296875,4.018899917602539,158.05560302734375,30.06999969482422
09:51:55,36.63999938964844,13.694999694824219,154.05499267578125,4.019999980926514,157.97999572753906,30.059999465942383
