,TQQQ,TMF,UCO,YINN,GUSH,AGQ
09:30:05,38.12990188598633,14.279999732971191,160.0800018310547,4.25,161.61000061035156,31.319900512695312
09:30:10,38.08879852294922,14.270000457763672,160.0399932861328,4.230000019073486,162.72999572753906,31.299999237060547
09:30:15,37.90999984741211,14.270000457763672,160.0399932861328,4.230000019073486,162.96730041503906,31.299999237060547
09:30:20,37.90999984741211,14.25,160.14999389648438,4.21999979019165,163.6199951171875,31.290000915527344
09:30:25,38.0099983215332,14.258000373840332,160.02999877929688,4.239999771118164,163.6112060546875,31.299999237060547
09:30:30,37.900001525878906,14.279999732971191,160.17849731445312,4.21999979019165,163.33270263671875,31.299999237060547
09:30:35,37.880001068115234,14.279999732971191,160.17849731445312,4.210000038146973,163.6999969482422,31.309999465942383
09:30:40,37.77870178222656,14.300000190734863,160.25,4.210000038146973,163.64999389648438,31.33009910583496
09:30:45,37.810001373291016,14.300000190734863,160.14999389648438,4.210000038146973,163.42999267578125,31.33009910583496
09:30:50,37.84000015258789,14.298600196838379,160.17869567871094,4.200099945068359,163.0500030517578,31.34000015258789
09:30:55,37.869998931884766,14.289999961853027,160.4199981689453,4.204999923706055,162.0583038330078,31.3700008392334
09:31:00,37.869998931884766,14.289899826049805,160.2989044189453,4.21999979019165,162.8800048828125,31.3700008392334
09:31:05,37.839900970458984,14.3100004196167,160.2989044189453,4.21999979019165,163.02499389648438,31.3700008392334
09:31:10,37.76959991455078,14.319999694824219,160.67999267578125,4.215000152587891,162.6728057861328,31.420000076293945
09:31:15,37.71900177001953,14.297699928283691,160.5,4.230000019073486,163.0,31.441699981689453
09:31:20,37.757999420166016,14.300000190734863,160.65499877929688,4.230000019073486,163.15020751953125,31.459999084472656
09:31:25,37.72999954223633,14.305000305175781,160.61000061035156,4.21999979019165,163.5352020263672,31.440099716186523
09:31:30,37.724998474121094,14.305000305175781,160.7169952392578,4.221099853515625,163.53990173339844,31.450000762939453
09:31:35,37.7599983215332,14.3149995803833,160.85000610351562,4.221099853515625,163.27000427246094,31.489999771118164
09:31:40,37.650001525878906,14.305000305175781,160.85000610351562,4.210000038146973,163.05999755859375,31.457000732421875
09:31:45,37.63010025024414,14.300000190734863,160.77000427246094,4.210000038146973,162.94000244140625,31.441600799560547
09:31:50,37.599998474121094,14.289999961853027,160.72000122070312,4.219799995422363,163.3800048828125,31.40999984741211
09:31:55,37.61989974975586,14.289799690246582,160.80999755859375,4.229899883270264,163.27000427246094,31.43000030517578
